C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_30_972.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_30_972.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_30_972.jpg, -0.4720854, 0.8544078, 0, 14.55405
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_076.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_076.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_076.jpg, -0.4727022, 0.540948, 0, 15.09957
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_182.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_182.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_182.jpg, -0.1834695, 0.2517153, 0, 15.36234
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_291.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_291.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_291.jpg, -0.4763361, 0, 0, 15.21399
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_395.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_395.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_395.jpg, -0.6499365, 0, 0, 14.99686
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_501.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_501.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_501.jpg, -0.3604917, 0, 0, 14.80132
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_609.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_609.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_609.jpg, -0.006486896, 0, 0, 14.62769
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_717.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_717.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_717.jpg, 0.1183494, 0, 0, 14.4992
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_823.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_823.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_823.jpg, 0.4088577, 0, 0, 14.2481
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_31_932.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_31_932.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_31_932.jpg, 0.0532725, 0, 0, 14.08294
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_040.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_040.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_040.jpg, 0, 0, 0, 13.96993
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_144.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_144.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_144.jpg, -0.1513446, 0, 0, 13.79364
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_247.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_247.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_247.jpg, -0.3436884, 0, 0, 13.59865
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_356.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_356.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_356.jpg, 0, 0, 0, 13.41475
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_464.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_464.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_464.jpg, 0, 0, 0, 13.26621
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_565.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_565.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_565.jpg, 0, 0.0670464, 0, 13.14115
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_675.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_675.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_675.jpg, 0, 0.4156782, 0, 13.39007
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_777.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_777.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_777.jpg, 0, 0.7266072, 0, 14.12247
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_879.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_879.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_879.jpg, -0.2723076, 0.9989148, 0, 14.85266
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_32_980.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_32_980.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_32_980.jpg, -0.4324449, 1, 0, 15.8135
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_086.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_086.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_086.jpg, -0.1324419, 1, 0, 16.94567
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_193.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_193.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_193.jpg, 0, 1, 0, 18.18828
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_294.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_294.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_294.jpg, 0, 1, 0, 19.07362
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_397.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_397.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_397.jpg, 0, 1, 0, 20.21265
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_504.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_504.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_504.jpg, 0, 1, 0, 21.13203
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_613.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_613.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_613.jpg, -0.0293118, 1, 0, 22.34569
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_716.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_716.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_716.jpg, -0.3392238, 1, 0, 23.29253
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_826.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_826.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_826.jpg, -0.03935401, 1, 0, 24.24838
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_33_929.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_33_929.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_33_929.jpg, 0, 1, 0, 25.40038
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_034.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_034.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_034.jpg, 0, 1, 0, 26.35296
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_139.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_139.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_139.jpg, 0, 1, 0, 27.29614
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_245.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_245.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_245.jpg, -0.0890922, 0.6816425, 0, 28.02256
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_354.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_354.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_354.jpg, -0.4441618, 0.326573, 0, 28.26946
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_455.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_455.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_455.jpg, -0.1387407, 0.02115197, 0, 28.17316
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_563.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_563.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_563.jpg, 0, 0, 0, 27.8807
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_674.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_674.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_674.jpg, -0.3286941, 0, 0, 27.50899
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_782.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_782.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_782.jpg, -0.4747187, 0, 0, 27.06072
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_884.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_884.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_884.jpg, -0.1580831, 0, 0, 26.79585
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_34_993.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_34_993.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_34_993.jpg, 0, 0, 0, 26.4525
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_093.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_093.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_093.jpg, 0, 0, 0, 26.18491
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_195.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_195.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_195.jpg, 0, 0, 0, 25.92174
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_301.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_301.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_301.jpg, 0.2867622, 0, 0, 25.61131
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_401.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_401.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_401.jpg, 0.05104289, 0, 0, 25.34257
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_507.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_507.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_507.jpg, 0, 0, 0, 25.08419
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_610.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_610.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_610.jpg, -0.1523319, 0, 0, 24.77011
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_715.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_715.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_715.jpg, -0.3344304, 0, 0, 24.40567
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_816.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_816.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_816.jpg, -0.02939282, 0, 0, 24.15782
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_35_924.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_35_924.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_35_924.jpg, 0, 0, 0, 23.90806
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_030.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_030.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_030.jpg, 0, 0, 0, 23.61909
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_131.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_131.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_131.jpg, -0.1195668, 0, 0, 23.37827
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_234.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_234.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_234.jpg, -0.4300671, 0, 0, 23.04202
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_342.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_342.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_342.jpg, -0.1390416, 0, 0, 22.79443
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_442.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_442.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_442.jpg, 0, 0, 0, 22.55513
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_545.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_545.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_545.jpg, 0, 0, 0, 22.32431
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_649.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_649.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_649.jpg, 0, 0, 0, 22.05575
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_752.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_752.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_752.jpg, 0, 0.3062793, 0, 22.0253
C:\Users\ankit\Downloads\minorProject\mine\track\IMG\center_2023_12_12_06_12_36_858.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\left_2023_12_12_06_12_36_858.jpg, C:\Users\ankit\Downloads\minorProject\mine\track\IMG\right_2023_12_12_06_12_36_858.jpg, 0, 0.5965443, 0, 22.38745
